=== Run information ===

Scheme:       weka.classifiers.functions.LinearRegression -S 0 -R 1.0E-8 -num-decimal-places 4
Relation:     ring-merged-weka
Instances:    10000
Attributes:   3
              input1
              input2
              output
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===


Linear Regression Model

output =

      0.0212 * input1 +
      0.4486

Time taken to build model: 0.02 seconds

=== Predictions on test set ===

inst#,actual,predicted,error
1082,1,0.463,-0.537
1083,0,0.431,0.431
1084,0,0.432,0.432
1085,0,0.457,0.457
1086,0,0.444,0.444
1087,1,0.437,-0.563
1088,0,0.459,0.459
1089,0,0.43,0.43
1090,0,0.469,0.469
1091,0,0.429,0.429
1092,1,0.456,-0.544
1093,0,0.469,0.469
1094,0,0.461,0.461
1095,0,0.467,0.467
1096,1,0.459,-0.541
1097,1,0.464,-0.536
1098,0,0.431,0.431
1099,0,0.432,0.432
1100,1,0.434,-0.566
1101,0,0.427,0.427
1102,1,0.454,-0.546
1103,0,0.437,0.437
1104,0,0.44,0.44
1105,1,0.44,-0.56
1106,0,0.431,0.431
1107,0,0.443,0.443
1108,0,0.468,0.468
1109,1,0.457,-0.543
1110,1,0.451,-0.549
1111,0,0.429,0.429
1112,1,0.449,-0.551
1113,1,0.433,-0.567
1114,0,0.456,0.456
1115,1,0.443,-0.557
1116,1,0.452,-0.548
1117,0,0.428,0.428
1118,1,0.437,-0.563
1119,0,0.443,0.443
1120,1,0.459,-0.541
1121,0,0.46,0.46
1122,1,0.452,-0.548
1123,1,0.447,-0.553
1124,1,0.457,-0.543
1125,1,0.462,-0.538
1126,0,0.463,0.463
1127,0,0.431,0.431
1128,0,0.454,0.454
1129,0,0.467,0.467
1130,0,0.449,0.449
1131,1,0.458,-0.542
1132,0,0.466,0.466
1133,0,0.43,0.43
1134,1,0.462,-0.538
1135,0,0.453,0.453
1136,1,0.458,-0.542
1137,0,0.45,0.45
1138,1,0.446,-0.554
1139,1,0.442,-0.558
1140,0,0.438,0.438
1141,1,0.454,-0.546
1142,0,0.435,0.435
1143,0,0.466,0.466
1144,1,0.463,-0.537
1145,0,0.453,0.453
1146,1,0.458,-0.542
1147,0,0.428,0.428
1148,1,0.449,-0.551
1149,0,0.43,0.43
1150,0,0.437,0.437
1151,0,0.469,0.469
1152,1,0.463,-0.537
1153,0,0.431,0.431
1154,0,0.466,0.466
1155,1,0.459,-0.541
1156,0,0.431,0.431
1157,1,0.449,-0.551
1158,1,0.461,-0.539
1159,1,0.437,-0.563
1160,1,0.445,-0.555
1161,0,0.468,0.468
1162,0,0.452,0.452
1163,0,0.446,0.446
1164,1,0.439,-0.561
1165,1,0.436,-0.564
1166,1,0.438,-0.562
1167,1,0.446,-0.554
1168,0,0.454,0.454
1169,1,0.447,-0.553
1170,1,0.441,-0.559
1171,0,0.466,0.466
1172,0,0.462,0.462
1173,0,0.439,0.439
1174,1,0.442,-0.558
1175,1,0.435,-0.565
1176,1,0.432,-0.568
1177,1,0.462,-0.538
1178,0,0.446,0.446
1179,1,0.456,-0.544
1180,0,0.432,0.432
1181,1,0.46,-0.54
1182,1,0.448,-0.552
1183,1,0.464,-0.536
1184,0,0.449,0.449
1185,1,0.457,-0.543
1186,1,0.45,-0.55
1187,1,0.449,-0.551
1188,0,0.446,0.446
1189,0,0.434,0.434
1190,1,0.434,-0.566
1191,1,0.436,-0.564
1192,1,0.443,-0.557
1193,1,0.453,-0.547
1194,0,0.432,0.432
1195,0,0.428,0.428
1196,1,0.436,-0.564
1197,0,0.456,0.456
1198,1,0.433,-0.567
1199,1,0.452,-0.548
1200,0,0.466,0.466
1201,0,0.436,0.436
1202,1,0.439,-0.561
1203,0,0.461,0.461
1204,1,0.434,-0.566
1205,1,0.454,-0.546
1206,1,0.44,-0.56
1207,0,0.467,0.467
1208,0,0.434,0.434
1209,1,0.434,-0.566
1210,1,0.459,-0.541
1211,0,0.429,0.429
1212,0,0.431,0.431
1213,0,0.462,0.462
1214,0,0.468,0.468
1215,1,0.446,-0.554
1216,0,0.467,0.467
1217,1,0.433,-0.567
1218,0,0.467,0.467
1219,1,0.44,-0.56
1220,1,0.453,-0.547
1221,0,0.431,0.431
1222,0,0.428,0.428
1223,1,0.441,-0.559
1224,1,0.442,-0.558
1225,1,0.454,-0.546
1226,1,0.452,-0.548
1227,0,0.468,0.468
1228,0,0.46,0.46
1229,0,0.429,0.429
1230,0,0.433,0.433
1231,0,0.433,0.433
1232,0,0.433,0.433
1233,0,0.467,0.467
1234,1,0.433,-0.567
1235,1,0.441,-0.559
1236,0,0.444,0.444
1237,0,0.464,0.464
1238,1,0.44,-0.56
1239,0,0.461,0.461
1240,1,0.443,-0.557
1241,0,0.45,0.45
1242,0,0.449,0.449
1243,1,0.46,-0.54
1244,0,0.469,0.469
1245,0,0.443,0.443
1246,1,0.438,-0.562
1247,0,0.428,0.428
1248,0,0.441,0.441
1249,1,0.456,-0.544
1250,0,0.447,0.447
1251,1,0.432,-0.568
1252,0,0.43,0.43
1253,1,0.456,-0.544
1254,1,0.446,-0.554
1255,1,0.439,-0.561
1256,0,0.466,0.466
1257,0,0.428,0.428
1258,0,0.468,0.468
1259,1,0.437,-0.563
1260,1,0.459,-0.541
1261,0,0.46,0.46
1262,1,0.462,-0.538
1263,0,0.43,0.43
1264,0,0.439,0.439
1265,1,0.455,-0.545
1266,0,0.469,0.469
1267,0,0.437,0.437
1268,0,0.465,0.465
1269,0,0.438,0.438
1270,0,0.469,0.469
1271,0,0.459,0.459
1272,0,0.428,0.428
1273,1,0.455,-0.545
1274,0,0.461,0.461
1275,0,0.467,0.467
1276,0,0.453,0.453
1277,1,0.462,-0.538
1278,0,0.45,0.45
1279,0,0.455,0.455
1280,1,0.456,-0.544
1281,1,0.436,-0.564
1282,0,0.461,0.461
1283,0,0.43,0.43
1284,0,0.446,0.446
1285,0,0.464,0.464
1286,1,0.453,-0.547
1287,0,0.434,0.434
1288,0,0.465,0.465
1289,0,0.468,0.468
1290,1,0.446,-0.554
1291,0,0.469,0.469
1292,1,0.454,-0.546
1293,1,0.458,-0.542
1294,0,0.462,0.462
1295,1,0.449,-0.551
1296,1,0.463,-0.537
1297,0,0.467,0.467
1298,0,0.439,0.439
1299,1,0.444,-0.556
1300,0,0.454,0.454
1301,1,0.463,-0.537
1302,1,0.433,-0.567
1303,1,0.434,-0.566
1304,0,0.46,0.46
1305,1,0.458,-0.542
1306,0,0.45,0.45
1307,1,0.438,-0.562
1308,0,0.427,0.427
1309,0,0.453,0.453
1310,0,0.433,0.433
1311,1,0.458,-0.542
1312,1,0.444,-0.556
1313,0,0.468,0.468
1314,1,0.443,-0.557
1315,1,0.439,-0.561
1316,0,0.439,0.439
1317,1,0.442,-0.558
1318,1,0.44,-0.56
1319,0,0.44,0.44
1320,0,0.455,0.455
1321,0,0.443,0.443
1322,0,0.43,0.43
1323,1,0.455,-0.545
1324,1,0.463,-0.537
1325,0,0.428,0.428
1326,1,0.457,-0.543
1327,0,0.432,0.432
1328,1,0.437,-0.563
1329,1,0.45,-0.55
1330,0,0.465,0.465
1331,1,0.46,-0.54
1332,0,0.429,0.429
1333,0,0.459,0.459
1334,1,0.46,-0.54
1335,0,0.466,0.466
1336,0,0.449,0.449
1337,1,0.443,-0.557
1338,1,0.464,-0.536
1339,0,0.462,0.462
1340,0,0.436,0.436
1341,0,0.469,0.469
1342,1,0.452,-0.548
1343,1,0.454,-0.546
1344,0,0.467,0.467
1345,1,0.462,-0.538
1346,1,0.454,-0.546
1347,1,0.434,-0.566
1348,0,0.457,0.457
1349,1,0.446,-0.554
1350,1,0.435,-0.565
1351,0,0.435,0.435
1352,0,0.438,0.438
1353,0,0.461,0.461
1354,1,0.447,-0.553
1355,0,0.435,0.435
1356,1,0.433,-0.567
1357,1,0.457,-0.543
1358,0,0.468,0.468
1359,0,0.438,0.438
1360,0,0.431,0.431
1361,1,0.443,-0.557
1362,0,0.428,0.428
1363,0,0.47,0.47
1364,1,0.439,-0.561
1365,0,0.46,0.46
1366,0,0.464,0.464
1367,1,0.453,-0.547
1368,1,0.459,-0.541
1369,1,0.455,-0.545
1370,0,0.468,0.468
1371,0,0.436,0.436
1372,1,0.463,-0.537
1373,1,0.437,-0.563
1374,0,0.469,0.469
1375,0,0.459,0.459
1376,1,0.443,-0.557
1377,1,0.461,-0.539
1378,0,0.469,0.469
1379,0,0.465,0.465
1380,1,0.444,-0.556
1381,1,0.46,-0.54
1382,0,0.446,0.446
1383,0,0.463,0.463
1384,0,0.466,0.466
1385,1,0.438,-0.562
1386,1,0.461,-0.539
1387,0,0.459,0.459
1388,0,0.429,0.429
1389,0,0.428,0.428
1390,0,0.447,0.447
1391,0,0.467,0.467
1392,1,0.456,-0.544
1393,1,0.438,-0.562
1394,1,0.463,-0.537
1395,0,0.43,0.43
1396,1,0.454,-0.546
1397,1,0.44,-0.56
1398,1,0.461,-0.539
1399,1,0.436,-0.564
1400,0,0.458,0.458
1401,0,0.429,0.429
1402,0,0.433,0.433
1403,0,0.432,0.432
1404,0,0.468,0.468
1405,0,0.467,0.467
1406,1,0.458,-0.542
1407,0,0.434,0.434
1408,1,0.449,-0.551
1409,0,0.467,0.467
1410,1,0.444,-0.556
1411,1,0.449,-0.551
1412,0,0.429,0.429
1413,0,0.443,0.443
1414,1,0.459,-0.541
1415,1,0.438,-0.562
1416,0,0.464,0.464
1417,0,0.449,0.449
1418,0,0.436,0.436
1419,0,0.447,0.447
1420,1,0.449,-0.551
1421,1,0.445,-0.555
1422,1,0.444,-0.556
1423,1,0.446,-0.554
1424,1,0.456,-0.544
1425,1,0.463,-0.537
1426,0,0.468,0.468
1427,1,0.433,-0.567
1428,0,0.432,0.432
1429,0,0.431,0.431
1430,1,0.454,-0.546
1431,0,0.45,0.45
1432,1,0.452,-0.548
1433,0,0.432,0.432
1434,0,0.468,0.468
1435,0,0.462,0.462
1436,1,0.44,-0.56
1437,0,0.432,0.432
1438,1,0.442,-0.558
1439,1,0.455,-0.545
1440,0,0.431,0.431
1441,0,0.43,0.43
1442,0,0.47,0.47
1443,0,0.466,0.466
1444,0,0.46,0.46
1445,1,0.444,-0.556
1446,0,0.431,0.431
1447,1,0.443,-0.557
1448,0,0.429,0.429
1449,0,0.445,0.445
1450,0,0.45,0.45
1451,1,0.454,-0.546
1452,1,0.46,-0.54
1453,0,0.443,0.443
1454,0,0.428,0.428
1455,0,0.451,0.451
1456,1,0.446,-0.554
1457,0,0.453,0.453
1458,1,0.438,-0.562
1459,1,0.453,-0.547
1460,1,0.457,-0.543
1461,1,0.444,-0.556
1462,0,0.449,0.449
1463,0,0.444,0.444
1464,0,0.446,0.446
1465,1,0.461,-0.539
1466,0,0.469,0.469
1467,1,0.438,-0.562
1468,1,0.461,-0.539
1469,1,0.452,-0.548
1470,0,0.468,0.468
1471,1,0.452,-0.548
1472,0,0.443,0.443
1473,0,0.442,0.442
1474,1,0.434,-0.566
1475,0,0.429,0.429
1476,0,0.464,0.464
1477,0,0.431,0.431
1478,1,0.461,-0.539
1479,0,0.427,0.427
1480,0,0.442,0.442
1481,0,0.457,0.457
1482,1,0.44,-0.56
1483,1,0.46,-0.54
1484,0,0.469,0.469
1485,0,0.456,0.456
1486,1,0.451,-0.549
1487,0,0.466,0.466
1488,0,0.431,0.431
1489,1,0.439,-0.561
1490,0,0.432,0.432
1491,1,0.449,-0.551
1492,1,0.432,-0.568
1493,0,0.456,0.456
1494,1,0.459,-0.541
1495,1,0.457,-0.543
1496,1,0.451,-0.549
1497,1,0.462,-0.538
1498,1,0.455,-0.545
1499,0,0.468,0.468
1500,0,0.459,0.459
1501,1,0.456,-0.544
1502,0,0.428,0.428
1503,0,0.43,0.43
1504,0,0.428,0.428
1505,0,0.431,0.431
1506,0,0.429,0.429
1507,0,0.434,0.434
1508,1,0.455,-0.545
1509,0,0.429,0.429
1510,1,0.457,-0.543
1511,1,0.44,-0.56
1512,0,0.466,0.466
1513,0,0.438,0.438
1514,0,0.432,0.432
1515,1,0.443,-0.557
1516,0,0.455,0.455
1517,0,0.451,0.451
1518,1,0.44,-0.56
1519,1,0.443,-0.557
1520,0,0.465,0.465
1521,1,0.442,-0.558
1522,0,0.431,0.431
1523,0,0.448,0.448
1524,1,0.448,-0.552
1525,0,0.448,0.448
1526,1,0.456,-0.544
1527,1,0.453,-0.547
1528,0,0.46,0.46
1529,1,0.454,-0.546
1530,0,0.46,0.46
1531,0,0.452,0.452
1532,0,0.46,0.46
1533,1,0.452,-0.548
1534,0,0.431,0.431
1535,0,0.468,0.468
1536,0,0.444,0.444
1537,0,0.463,0.463
1538,0,0.468,0.468
1539,1,0.441,-0.559
1540,0,0.434,0.434
1541,1,0.443,-0.557
1542,1,0.459,-0.541
1543,1,0.453,-0.547
1544,1,0.459,-0.541
1545,0,0.465,0.465
1546,1,0.454,-0.546
1547,0,0.458,0.458
1548,1,0.463,-0.537
1549,1,0.46,-0.54
1550,0,0.441,0.441
1551,0,0.465,0.465
1552,1,0.434,-0.566
1553,1,0.445,-0.555
1554,0,0.432,0.432
1555,0,0.435,0.435
1556,1,0.455,-0.545
1557,0,0.448,0.448
1558,0,0.452,0.452
1559,0,0.468,0.468
1560,0,0.452,0.452
1561,0,0.429,0.429
1562,0,0.439,0.439
1563,1,0.449,-0.551
1564,0,0.45,0.45
1565,0,0.436,0.436
1566,1,0.445,-0.555
1567,1,0.459,-0.541
1568,1,0.453,-0.547
1569,1,0.437,-0.563
1570,0,0.436,0.436
1571,1,0.439,-0.561
1572,1,0.451,-0.549
1573,0,0.468,0.468
1574,0,0.453,0.453
1575,1,0.447,-0.553
1576,1,0.454,-0.546
1577,0,0.451,0.451
1578,1,0.442,-0.558
1579,1,0.46,-0.54
1580,1,0.443,-0.557
1581,0,0.43,0.43
1582,0,0.463,0.463
1583,1,0.455,-0.545
1584,1,0.457,-0.543
1585,1,0.442,-0.558
1586,1,0.436,-0.564
1587,0,0.441,0.441
1588,1,0.459,-0.541
1589,1,0.451,-0.549
1590,0,0.466,0.466
1591,0,0.436,0.436
1592,1,0.449,-0.551
1593,0,0.463,0.463
1594,0,0.43,0.43
1595,0,0.437,0.437
1596,0,0.432,0.432
1597,1,0.45,-0.55
1598,0,0.466,0.466
1599,0,0.467,0.467
1600,0,0.469,0.469
1601,0,0.466,0.466
1602,1,0.448,-0.552
1603,0,0.438,0.438
1604,0,0.452,0.452
1605,0,0.466,0.466
1606,1,0.446,-0.554
1607,1,0.433,-0.567
1608,0,0.465,0.465
1609,1,0.447,-0.553
1610,0,0.45,0.45
1611,0,0.43,0.43
1612,1,0.455,-0.545
1613,1,0.459,-0.541
1614,1,0.465,-0.535
1615,1,0.464,-0.536
1616,0,0.43,0.43
1617,0,0.449,0.449
1618,1,0.458,-0.542
1619,0,0.433,0.433
1620,0,0.436,0.436
1621,1,0.463,-0.537
1622,1,0.455,-0.545
1623,0,0.428,0.428
1624,0,0.432,0.432
1625,0,0.442,0.442
1626,0,0.435,0.435
1627,0,0.446,0.446
1628,1,0.464,-0.536
1629,1,0.462,-0.538
1630,0,0.447,0.447
1631,0,0.458,0.458
1632,0,0.433,0.433
1633,1,0.434,-0.566
1634,0,0.449,0.449
1635,1,0.455,-0.545
1636,1,0.434,-0.566
1637,0,0.444,0.444
1638,0,0.463,0.463
1639,1,0.447,-0.553
1640,1,0.434,-0.566
1641,1,0.434,-0.566
1642,1,0.441,-0.559
1643,1,0.442,-0.558
1644,1,0.461,-0.539
1645,0,0.452,0.452
1646,0,0.431,0.431
1647,0,0.433,0.433
1648,0,0.466,0.466
1649,1,0.458,-0.542
1650,0,0.437,0.437
1651,1,0.439,-0.561
1652,0,0.451,0.451
1653,0,0.455,0.455
1654,0,0.436,0.436
1655,0,0.449,0.449
1656,1,0.448,-0.552
1657,0,0.449,0.449
1658,0,0.464,0.464
1659,0,0.429,0.429
1660,0,0.467,0.467
1661,1,0.462,-0.538
1662,0,0.457,0.457
1663,0,0.463,0.463
1664,0,0.467,0.467
1665,0,0.432,0.432
1666,0,0.44,0.44
1667,0,0.427,0.427
1668,0,0.469,0.469
1669,1,0.44,-0.56
1670,0,0.466,0.466
1671,0,0.466,0.466
1672,0,0.467,0.467
1673,1,0.445,-0.555
1674,0,0.457,0.457
1675,0,0.447,0.447
1676,1,0.451,-0.549
1677,0,0.431,0.431
1678,0,0.449,0.449
1679,1,0.432,-0.568
1680,1,0.453,-0.547
1681,0,0.459,0.459
1682,1,0.456,-0.544
1683,1,0.442,-0.558
1684,0,0.428,0.428
1685,0,0.435,0.435
1686,1,0.458,-0.542
1687,1,0.44,-0.56
1688,1,0.442,-0.558
1689,1,0.44,-0.56
1690,0,0.469,0.469
1691,1,0.454,-0.546
1692,0,0.431,0.431
1693,0,0.432,0.432
1694,1,0.443,-0.557
1695,0,0.466,0.466
1696,0,0.433,0.433
1697,1,0.437,-0.563
1698,0,0.428,0.428
1699,0,0.464,0.464
1700,0,0.431,0.431
1701,1,0.444,-0.556
1702,0,0.432,0.432
1703,1,0.445,-0.555
1704,1,0.46,-0.54
1705,1,0.444,-0.556
1706,0,0.435,0.435
1707,0,0.467,0.467
1708,1,0.459,-0.541
1709,1,0.443,-0.557
1710,0,0.464,0.464
1711,1,0.444,-0.556
1712,0,0.43,0.43
1713,0,0.433,0.433
1714,0,0.458,0.458
1715,0,0.447,0.447
1716,0,0.431,0.431
1717,1,0.443,-0.557
1718,0,0.435,0.435
1719,1,0.448,-0.552
1720,1,0.463,-0.537
1721,0,0.465,0.465
1722,1,0.44,-0.56
1723,1,0.458,-0.542
1724,1,0.445,-0.555
1725,1,0.435,-0.565
1726,1,0.457,-0.543
1727,0,0.468,0.468
1728,0,0.437,0.437
1729,0,0.462,0.462
1730,0,0.464,0.464
1731,1,0.447,-0.553
1732,1,0.453,-0.547
1733,1,0.456,-0.544
1734,1,0.437,-0.563
1735,0,0.434,0.434
1736,0,0.464,0.464
1737,0,0.429,0.429
1738,0,0.445,0.445
1739,1,0.443,-0.557
1740,0,0.464,0.464
1741,1,0.433,-0.567
1742,0,0.447,0.447
1743,0,0.432,0.432
1744,0,0.467,0.467
1745,1,0.462,-0.538
1746,1,0.45,-0.55
1747,1,0.453,-0.547
1748,0,0.435,0.435
1749,0,0.431,0.431
1750,1,0.433,-0.567
1751,0,0.448,0.448
1752,1,0.447,-0.553
1753,1,0.435,-0.565
1754,0,0.433,0.433
1755,1,0.456,-0.544
1756,1,0.463,-0.537
1757,0,0.458,0.458
1758,0,0.469,0.469
1759,0,0.454,0.454
1760,1,0.458,-0.542
1761,0,0.438,0.438
1762,0,0.429,0.429
1763,1,0.449,-0.551
1764,0,0.466,0.466
1765,1,0.447,-0.553
1766,0,0.469,0.469
1767,0,0.43,0.43
1768,0,0.436,0.436
1769,0,0.432,0.432
1770,1,0.439,-0.561
1771,1,0.447,-0.553
1772,1,0.46,-0.54
1773,1,0.445,-0.555
1774,1,0.445,-0.555
1775,1,0.438,-0.562
1776,1,0.454,-0.546
1777,0,0.43,0.43
1778,0,0.431,0.431
1779,0,0.451,0.451
1780,1,0.455,-0.545
1781,1,0.448,-0.552
1782,1,0.449,-0.551
1783,0,0.441,0.441
1784,0,0.449,0.449
1785,0,0.468,0.468
1786,1,0.444,-0.556
1787,0,0.465,0.465
1788,0,0.47,0.47
1789,0,0.439,0.439
1790,1,0.434,-0.566
1791,1,0.439,-0.561
1792,0,0.43,0.43
1793,0,0.433,0.433
1794,1,0.455,-0.545
1795,1,0.457,-0.543
1796,0,0.469,0.469
1797,0,0.427,0.427
1798,1,0.436,-0.564
1799,1,0.438,-0.562
1800,1,0.452,-0.548
1801,0,0.456,0.456
1802,0,0.438,0.438
1803,1,0.46,-0.54
1804,1,0.436,-0.564
1805,0,0.465,0.465
1806,1,0.444,-0.556
1807,0,0.467,0.467
1808,1,0.447,-0.553
1809,1,0.441,-0.559
1810,0,0.443,0.443
1811,1,0.436,-0.564
1812,0,0.468,0.468
1813,1,0.455,-0.545
1814,0,0.436,0.436
1815,0,0.456,0.456
1816,0,0.436,0.436
1817,1,0.444,-0.556
1818,1,0.454,-0.546
1819,0,0.435,0.435
1820,1,0.442,-0.558
1821,1,0.438,-0.562
1822,0,0.46,0.46
1823,0,0.469,0.469
1824,0,0.468,0.468
1825,0,0.44,0.44
1826,1,0.451,-0.549
1827,0,0.458,0.458
1828,0,0.433,0.433
1829,1,0.446,-0.554
1830,1,0.464,-0.536
1831,0,0.45,0.45
1832,0,0.449,0.449
1833,0,0.449,0.449
1834,0,0.468,0.468
1835,0,0.468,0.468
1836,0,0.435,0.435
1837,0,0.466,0.466
1838,0,0.462,0.462
1839,0,0.431,0.431
1840,0,0.465,0.465
1841,0,0.465,0.465
1842,0,0.466,0.466
1843,1,0.438,-0.562
1844,0,0.429,0.429
1845,1,0.449,-0.551
1846,1,0.446,-0.554
1847,1,0.45,-0.55
1848,1,0.432,-0.568
1849,1,0.445,-0.555
1850,0,0.445,0.445
1851,0,0.458,0.458
1852,0,0.431,0.431
1853,0,0.463,0.463
1854,0,0.433,0.433
1855,1,0.453,-0.547
1856,1,0.459,-0.541
1857,0,0.435,0.435
1858,0,0.429,0.429
1859,1,0.434,-0.566
1860,0,0.428,0.428
1861,1,0.442,-0.558
1862,0,0.468,0.468
1863,0,0.453,0.453
1864,1,0.434,-0.566
1865,0,0.43,0.43
1866,0,0.44,0.44
1867,1,0.436,-0.564
1868,1,0.454,-0.546
1869,1,0.45,-0.55
1870,1,0.451,-0.549
1871,1,0.456,-0.544
1872,0,0.442,0.442
1873,0,0.444,0.444
1874,0,0.464,0.464
1875,1,0.449,-0.551
1876,0,0.469,0.469
1877,0,0.47,0.47
1878,0,0.442,0.442
1879,0,0.464,0.464
1880,1,0.464,-0.536
1881,0,0.428,0.428
1882,0,0.446,0.446
1883,1,0.459,-0.541
1884,1,0.461,-0.539
1885,0,0.459,0.459
1886,1,0.46,-0.54
1887,0,0.459,0.459
1888,1,0.443,-0.557
1889,1,0.434,-0.566
1890,1,0.445,-0.555
1891,0,0.429,0.429
1892,1,0.455,-0.545
1893,0,0.44,0.44
1894,1,0.448,-0.552
1895,0,0.454,0.454
1896,0,0.429,0.429
1897,1,0.44,-0.56
1898,1,0.457,-0.543
1899,1,0.455,-0.545
1900,1,0.462,-0.538
1901,0,0.448,0.448
1902,1,0.435,-0.565
1903,1,0.44,-0.56
1904,0,0.428,0.428
1905,0,0.442,0.442
1906,1,0.456,-0.544
1907,0,0.466,0.466
1908,1,0.46,-0.54
1909,0,0.448,0.448
1910,0,0.456,0.456
1911,0,0.428,0.428
1912,1,0.453,-0.547
1913,1,0.457,-0.543
1914,0,0.47,0.47
1915,0,0.463,0.463
1916,1,0.45,-0.55
1917,1,0.45,-0.55
1918,0,0.458,0.458
1919,0,0.435,0.435
1920,0,0.47,0.47
1921,1,0.443,-0.557
1922,1,0.448,-0.552
1923,1,0.433,-0.567
1924,1,0.434,-0.566
1925,0,0.439,0.439
1926,1,0.454,-0.546
1927,0,0.448,0.448
1928,0,0.468,0.468
1929,1,0.433,-0.567
1930,1,0.446,-0.554
1931,0,0.447,0.447
1932,1,0.452,-0.548
1933,1,0.446,-0.554
1934,1,0.45,-0.55
1935,0,0.435,0.435
1936,0,0.431,0.431
1937,0,0.432,0.432
1938,0,0.461,0.461
1939,1,0.463,-0.537
1940,1,0.445,-0.555
1941,1,0.448,-0.552
1942,1,0.449,-0.551
1943,0,0.432,0.432
1944,1,0.456,-0.544
1945,0,0.433,0.433
1946,1,0.442,-0.558
1947,0,0.468,0.468
1948,0,0.43,0.43
1949,1,0.465,-0.535
1950,1,0.439,-0.561
1951,1,0.464,-0.536
1952,0,0.464,0.464
1953,1,0.441,-0.559
1954,1,0.452,-0.548
1955,1,0.443,-0.557
1956,0,0.467,0.467
1957,1,0.461,-0.539
1958,0,0.431,0.431
1959,0,0.433,0.433
1960,0,0.429,0.429
1961,0,0.462,0.462
1962,1,0.446,-0.554
1963,1,0.453,-0.547
1964,0,0.436,0.436
1965,0,0.46,0.46
1966,1,0.46,-0.54
1967,1,0.441,-0.559
1968,0,0.463,0.463
1969,1,0.444,-0.556
1970,1,0.438,-0.562
1971,1,0.465,-0.535
1972,0,0.429,0.429
1973,1,0.437,-0.563
1974,0,0.438,0.438
1975,1,0.439,-0.561
1976,0,0.466,0.466
1977,0,0.469,0.469
1978,1,0.45,-0.55
1979,1,0.457,-0.543
1980,0,0.445,0.445
1981,1,0.443,-0.557
1982,1,0.439,-0.561
1983,1,0.441,-0.559
1984,1,0.453,-0.547
1985,0,0.447,0.447
1986,1,0.445,-0.555
1987,0,0.448,0.448
1988,1,0.458,-0.542
1989,1,0.444,-0.556
1990,0,0.449,0.449
1991,1,0.444,-0.556
1992,1,0.435,-0.565
1993,0,0.461,0.461
1994,1,0.443,-0.557
1995,0,0.469,0.469
1996,0,0.43,0.43
1997,1,0.436,-0.564
1998,1,0.44,-0.56
1999,0,0.467,0.467
2000,0,0.439,0.439
2001,0,0.455,0.455
2002,1,0.456,-0.544
2003,1,0.445,-0.555
2004,1,0.445,-0.555
2005,0,0.463,0.463
2006,0,0.435,0.435
2007,1,0.434,-0.566
2008,0,0.443,0.443
2009,1,0.451,-0.549
2010,0,0.432,0.432
2011,1,0.447,-0.553
2012,0,0.439,0.439
2013,1,0.439,-0.561
2014,0,0.456,0.456
2015,0,0.433,0.433
2016,0,0.436,0.436
2017,0,0.457,0.457
2018,1,0.451,-0.549
2019,1,0.458,-0.542
2020,0,0.444,0.444
2021,0,0.46,0.46
2022,1,0.45,-0.55
2023,1,0.443,-0.557
2024,1,0.438,-0.562
2025,0,0.433,0.433
2026,1,0.448,-0.552
2027,1,0.463,-0.537
2028,1,0.453,-0.547
2029,0,0.447,0.447
2030,0,0.44,0.44
2031,1,0.439,-0.561
2032,1,0.458,-0.542
2033,1,0.458,-0.542
2034,1,0.448,-0.552
2035,0,0.468,0.468
2036,1,0.438,-0.562
2037,1,0.44,-0.56
2038,0,0.446,0.446
2039,1,0.45,-0.55
2040,0,0.428,0.428
2041,0,0.464,0.464
2042,0,0.439,0.439
2043,0,0.438,0.438
2044,0,0.434,0.434
2045,0,0.431,0.431
2046,0,0.469,0.469
2047,1,0.446,-0.554
2048,0,0.432,0.432
2049,0,0.435,0.435
2050,0,0.469,0.469
2051,0,0.465,0.465
2052,1,0.446,-0.554
2053,1,0.458,-0.542
2054,0,0.45,0.45
2055,1,0.445,-0.555
2056,1,0.45,-0.55
2057,1,0.461,-0.539
2058,0,0.447,0.447
2059,0,0.44,0.44
2060,0,0.431,0.431
2061,0,0.429,0.429
2062,1,0.435,-0.565
2063,0,0.464,0.464
2064,1,0.454,-0.546
2065,1,0.459,-0.541
2066,1,0.436,-0.564
2067,1,0.444,-0.556
2068,0,0.432,0.432
2069,1,0.457,-0.543
2070,0,0.467,0.467
2071,0,0.429,0.429
2072,1,0.451,-0.549
2073,0,0.446,0.446
2074,1,0.438,-0.562
2075,1,0.445,-0.555
2076,0,0.465,0.465
2077,1,0.461,-0.539
2078,0,0.431,0.431
2079,0,0.429,0.429
2080,0,0.455,0.455
2081,0,0.47,0.47
2082,0,0.433,0.433
2083,0,0.458,0.458
2084,1,0.454,-0.546
2085,1,0.443,-0.557
2086,1,0.434,-0.566
2087,0,0.436,0.436
2088,0,0.447,0.447
2089,1,0.459,-0.541
2090,1,0.446,-0.554
2091,1,0.441,-0.559
2092,0,0.43,0.43
2093,0,0.465,0.465
2094,0,0.454,0.454
2095,1,0.445,-0.555
2096,1,0.457,-0.543
2097,0,0.43,0.43
2098,0,0.45,0.45
2099,1,0.452,-0.548
2100,0,0.466,0.466
2101,0,0.442,0.442
2102,1,0.461,-0.539
2103,0,0.431,0.431
2104,0,0.455,0.455
2105,1,0.443,-0.557
